question_id,category,context_blocks,mode,oom,exact_match,numeric_preservation,gold_recall,evidence_block_recall,contradiction_accuracy,multi_fact_recall,kept_blocks,token_reduction_pct,selector_latency_ms,retrieval_latency_ms,ttft_ms,decode_ms,tokens_per_second,peak_vram_mb,est_kv_mb,max_batch_size
Q0267,C,200,hybrid,False,True,True,True,False,True,True,36,82.0,0.0,13.637399999424815,143.92009999937727,4084.1189000020677,15.670454648117026,6687.01318359375,65.0390625,3
Q0267,C,200,predictor,False,True,True,True,True,True,True,36,82.0,25.100900002144044,0.0,128.588800002035,4824.383700000908,13.265943171142867,6643.65966796875,60.50390625,3
Q0287,C,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,891.6916000016499,9952.23519999854,6.4307161872550385,9024.8330078125,311.80078125,0
Q0287,C,200,dense,False,True,True,True,True,True,True,36,82.0,0.0,9.095000001252629,108.77710000204388,4059.7396999983175,15.764557515849237,6531.18310546875,48.62109375,4
Q0287,C,200,hybrid,False,True,True,True,True,True,True,36,82.0,0.0,14.581699997506803,92.44009999747504,4966.89840000181,12.885304841342572,6498.73193359375,45.17578125,4
Q0287,C,200,predictor,False,True,True,True,True,True,True,36,82.0,28.589999998075655,0.0,129.35450000077253,4616.377000002103,13.86368574316414,6641.99560546875,60.328125,3
Q0273,C,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,891.3689000000886,10135.854399999516,6.314218562571603,9024.8330078125,311.80078125,0
Q0273,C,200,dense,False,True,True,True,False,True,True,34,83.0,0.0,7.502000000386033,129.11259999964386,4186.839300000429,15.285993899979262,6613.515625,57.26953125,3
Q0273,C,200,hybrid,False,True,True,True,False,True,True,34,83.0,0.0,13.691000000108033,118.74209999950835,4577.333199998975,13.981940401457846,6581.3037109375,53.82421875,3
Q0273,C,200,predictor,False,True,True,True,True,True,True,34,83.0,25.008299999171868,0.0,115.23070000112057,4053.1133000004047,15.790330855047554,6597.40966796875,55.546875,3
Q0268,C,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,877.0609999992303,9665.919700000813,6.621201291377852,9024.8134765625,311.765625,0
Q0268,C,200,dense,False,True,True,True,True,True,True,36,82.0,0.0,7.805900000676047,101.50310000244644,4799.516600000061,13.334676246353474,6466.9580078125,41.8359375,4
Q0268,C,200,hybrid,False,True,True,True,True,True,True,36,82.0,0.0,14.208299999154406,97.125700001925,4333.8693999976385,14.767403927777536,6434.39453125,38.35546875,4
Q0268,C,200,predictor,False,True,True,True,True,True,True,36,82.0,24.992499998916173,0.0,138.80330000029062,4273.212899999635,14.977021154271407,6639.66650390625,60.08203125,3
Q0274,C,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,883.9191000006394,10595.802299998468,6.040127796647287,9025.09619140625,311.87109375,0
Q0274,C,200,dense,False,True,True,True,True,True,True,37,81.5,0.0,7.8222000011010095,150.60559999983525,4975.862899998901,12.862090713957198,6664.0048828125,62.578125,3
Q0274,C,200,hybrid,False,True,True,True,True,True,True,37,81.5,0.0,14.031499998964136,120.50029999954859,4219.130400000722,15.169002598257936,6570.0302734375,52.62890625,3
Q0274,C,200,predictor,False,True,True,True,True,True,True,37,81.5,25.2662999992026,0.0,145.99319999979343,4038.2410000020172,15.353219384372807,6648.5654296875,60.9609375,3
Q0356,D,200,full,False,False,False,True,True,False,True,200,0.0,0.0,0.0,885.0241000000096,9899.970599999506,6.4646656627448165,9023.54931640625,311.6953125,0
Q0356,D,200,dense,False,False,False,True,True,False,True,40,80.0,0.0,8.502699998643948,165.46310000194353,5264.3724999979895,12.15719442346157,6722.5263671875,68.8359375,3
Q0356,D,200,hybrid,False,False,False,True,False,False,True,40,80.0,0.0,18.115899998520035,264.5248000007996,4497.708899998543,14.229466918150425,7042.0546875,101.953125,2
Q0356,D,200,predictor,False,False,False,True,True,False,True,40,80.0,30.53199999703793,0.0,146.75500000157626,4751.26569999702,13.470094926503508,6670.95068359375,63.3515625,3
Q0369,D,200,full,False,False,False,True,True,False,True,200,0.0,0.0,0.0,888.5748000029707,9925.202599999466,6.448231092028635,9029.0673828125,312.22265625,0
Q0369,D,200,dense,False,False,False,True,True,False,True,39,80.5,0.0,10.405200002423953,233.03949999899487,4296.385999998165,14.896240700911727,6921.169921875,88.3828125,2
Q0369,D,200,hybrid,False,False,False,True,True,False,True,39,80.5,0.0,16.800499997771112,301.4094999998633,4583.428699999786,13.963345824492261,7150.97802734375,111.55078125,1
Q0369,D,200,predictor,False,False,False,True,True,False,True,39,80.5,29.424000000290107,0.0,131.05490000089048,5003.1410999981745,12.791963832485827,6630.681640625,59.1328125,3
Q0327,D,200,full,False,False,False,True,False,False,True,200,0.0,0.0,0.0,891.6343999990204,9705.523799999355,6.594182995049093,9025.71484375,311.94140625,0
Q0327,D,200,dense,False,False,False,True,True,False,True,40,80.0,0.0,7.814000000507804,137.51219999903697,4336.7466000017885,14.757606543110821,6625.01953125,58.5,3
Q0327,D,200,hybrid,False,False,False,True,True,False,True,40,80.0,0.0,14.06479999786825,240.9933999988425,5693.474600000627,11.240938881152285,6978.533203125,95.2734375,2
Q0327,D,200,predictor,False,False,False,True,True,False,True,40,80.0,25.589699998818105,0.0,146.51129999765544,4552.081999998336,14.059500685625478,6636.52392578125,59.73046875,3
Q0377,D,200,full,False,False,False,True,True,False,True,200,0.0,0.0,0.0,891.1444000004849,10575.189299997874,6.051901122943764,9032.21044921875,312.6796875,0
Q0377,D,200,dense,False,False,False,True,True,False,True,40,80.0,0.0,8.12460000088322,171.19999999704305,4213.80340000178,15.188178926423802,6786.583984375,72.2109375,2
Q0377,D,200,hybrid,False,False,False,True,False,False,True,40,80.0,0.0,13.802500001474982,266.0896999987017,4437.560899998061,14.422337279929602,7131.54833984375,109.30078125,1
Q0377,D,200,predictor,False,False,False,True,True,False,True,40,80.0,25.545200001943158,0.0,134.7776000002341,4236.806299999444,15.105717719502165,6669.6162109375,63.24609375,3
Q0311,D,200,full,False,False,False,True,True,False,True,200,0.0,0.0,0.0,887.1068999978888,10837.492799997563,5.90542491525479,9022.6572265625,311.484375,0
Q0311,D,200,dense,False,False,False,True,False,False,True,42,79.0,0.0,7.700199999817414,147.87609999984852,4932.8555000029155,12.97422963230165,6669.6162109375,63.24609375,3
Q0311,D,200,hybrid,False,False,False,True,True,False,True,42,79.0,0.0,13.973099998111138,229.18439999921247,5244.747400000051,12.202684918629137,6990.47314453125,96.57421875,2
Q0311,D,200,predictor,False,False,False,True,True,False,True,42,79.0,25.58159999898635,0.0,141.04820000284235,5130.601199998637,12.474171642889923,6684.75537109375,64.828125,3
Q0302,D,200,full,False,False,False,True,True,False,True,200,0.0,0.0,0.0,5372.4226000013,20465.117399999144,3.127272555983611,9024.7939453125,311.73046875,0
Q0302,D,200,dense,False,False,False,True,True,False,True,40,80.0,0.0,12.668299998040311,155.331699999806,5007.898400002887,12.77981198659364,6685.92138671875,64.96875,3
Q0302,D,200,hybrid,False,False,False,True,False,False,True,40,80.0,0.0,21.52819999901112,298.56220000147005,5290.632899999764,12.096851399386045,7149.0556640625,111.3046875,1
Q0302,D,200,predictor,False,False,False,True,True,False,True,40,80.0,29.38650000214693,0.0,152.59149999837973,4943.544999998267,12.946175264920708,6668.69287109375,63.140625,3
Q0390,D,200,full,False,False,False,True,True,False,True,200,0.0,0.0,0.0,8021.17989999897,22090.62940000149,2.897156022181771,9023.54931640625,311.6953125,0
Q0390,D,200,dense,False,False,False,True,False,False,True,38,81.0,0.0,8.940200001234189,229.71879999749945,5776.142999999138,11.080058094131248,6909.93115234375,87.046875,2
Q0390,D,200,hybrid,False,False,False,True,False,False,True,38,81.0,0.0,17.399200001818826,354.51589999865973,5655.839600000036,11.31573816202277,7282.20849609375,126.73828125,1
Q0390,D,200,predictor,False,False,False,True,True,False,True,38,81.0,28.175399998872308,0.0,151.3703999989957,4865.144999999757,13.154798058434682,6624.9765625,58.46484375,3
Q0312,D,200,full,False,False,False,True,True,False,True,200,0.0,0.0,0.0,5348.625799997535,19533.336399999826,3.2764499975539545,9025.4052734375,311.90625,0
Q0312,D,200,dense,False,False,False,True,True,False,True,40,80.0,0.0,8.819900001981296,149.59140000064508,5175.284199998714,12.366470618177047,6655.6396484375,61.76953125,3
Q0312,D,200,hybrid,False,False,False,True,False,False,True,40,80.0,0.0,15.877699999691686,288.8671000000613,5307.18909999996,12.059114305913932,7124.72412109375,108.421875,1
Q0312,D,200,predictor,False,False,False,True,True,False,True,40,80.0,29.858099998818943,0.0,158.62819999892963,4623.292500000389,13.842948504771138,6669.283203125,63.2109375,3
Q0325,D,200,full,False,False,False,True,False,False,True,200,0.0,0.0,0.0,5330.603299997165,19321.210399997653,3.3124218760128907,9026.9306640625,311.9765625,0
Q0325,D,200,dense,False,False,False,True,True,False,True,39,80.5,0.0,8.865399999194779,144.27119999891147,4712.32709999822,13.581400153657453,6652.9775390625,61.48828125,3
Q0325,D,200,hybrid,False,False,False,True,True,False,True,39,80.5,0.0,15.312299998186063,242.36519999976736,4717.971700003545,13.565151312788059,6945.29150390625,91.1953125,2
Q0325,D,200,predictor,False,False,False,True,True,False,True,39,80.5,28.827199999795994,0.0,143.8613999998779,4884.356799997477,13.10305586193725,6664.95703125,62.75390625,3
Q0346,D,200,full,False,False,False,True,False,False,True,200,0.0,0.0,0.0,2953.6923999985447,18331.003499999497,3.4913527783681757,9024.8330078125,311.80078125,0
Q0346,D,200,dense,False,False,False,True,False,False,True,39,80.5,0.0,10.591199999907985,228.72360000110348,4762.095500002033,13.439461682356574,6892.76171875,84.8671875,2
Q0346,D,200,hybrid,False,False,False,True,False,False,True,39,80.5,0.0,17.721299998811446,339.60279999882914,4746.590099999594,13.48336356240356,7262.4052734375,124.34765625,1
Q0346,D,200,predictor,False,False,False,True,True,False,True,39,80.5,28.737399999954505,0.0,149.1901000008511,4623.68079999942,13.841785964119328,6664.0478515625,62.61328125,3
Q0394,D,200,full,False,False,False,True,True,False,True,200,0.0,0.0,0.0,3001.1303999999654,19225.638300002174,3.3288881753274615,9033.7578125,312.85546875,0
Q0394,D,200,dense,False,False,False,True,True,False,True,40,80.0,0.0,13.662000001204433,301.8483000014385,5260.130599999684,12.166998287077481,7042.029296875,101.91796875,2
Q0394,D,200,hybrid,False,False,False,True,False,False,True,40,80.0,0.0,19.6630999998888,336.1436000013782,5369.617699998344,11.918911843578686,7355.39208984375,134.9296875,1
Q0394,D,200,predictor,False,False,False,True,True,False,True,40,80.0,35.00239999993937,0.0,152.77359999890905,4350.521500000468,14.710880063457475,6673.29443359375,63.6328125,3
Q0301,D,200,full,False,False,False,True,True,False,True,200,0.0,0.0,0.0,7717.074399999547,20473.0641999995,3.1260586776258714,9022.6767578125,311.51953125,0
Q0301,D,200,dense,False,False,False,True,False,False,True,40,80.0,0.0,8.7149999999383,302.60550000093644,4813.145400003123,13.296918061099603,7211.91357421875,118.3359375,1
Q0301,D,200,hybrid,False,False,False,True,False,False,True,40,80.0,0.0,14.818100000411505,337.84539999760455,5033.987499999057,12.713579443733618,7351.48095703125,134.47265625,1
Q0301,D,200,predictor,False,False,False,True,True,False,True,40,80.0,27.299500001390697,0.0,144.2715999983193,4428.840300002776,14.450735557107329,6668.95068359375,63.17578125,3
Q0354,D,200,full,False,False,False,True,False,False,True,200,0.0,0.0,0.0,2973.3933999996225,17951.205599998502,3.565220154350265,9029.73583984375,312.3984375,0
Q0354,D,200,dense,False,False,False,True,True,False,True,41,79.5,0.0,8.245000000897562,176.48470000131056,4599.562300001708,13.914367460568203,6873.45849609375,82.6171875,2
Q0354,D,200,hybrid,False,False,False,True,False,False,True,41,79.5,0.0,14.69359999828157,342.467200000101,4627.324599998246,13.83088621014922,7360.8203125,135.28125,1
Q0354,D,200,predictor,False,False,False,True,True,False,True,41,79.5,27.326800001901574,0.0,147.21389999976964,4978.451800001494,12.855402155340903,6678.93359375,64.23046875,3
Q0389,D,200,full,False,False,False,True,True,False,True,200,0.0,0.0,0.0,5337.448000002041,19726.34990000006,3.244391401573983,9026.9501953125,312.01171875,0
Q0389,D,200,dense,False,False,False,True,True,False,True,41,79.5,0.0,13.501999997970415,117.74110000260407,4765.696899998147,13.009639786370824,6536.4150390625,49.0078125,4
Q0389,D,200,hybrid,False,False,False,True,True,False,True,41,79.5,0.0,19.9797999994189,181.20030000136467,4722.946300000331,13.550863366791937,6873.4609375,82.65234375,2
Q0389,D,200,predictor,False,False,False,True,True,False,True,41,79.5,27.835599998070393,0.0,146.9126000010874,4466.980799999874,14.327350589911156,6678.26806640625,64.16015625,3
Q0314,D,200,full,False,False,False,True,True,False,True,200,0.0,0.0,0.0,15007.037200000923,5231.458099999145,12.233682995570673,9024.7939453125,311.73046875,0
Q0314,D,200,dense,False,False,False,True,False,False,True,41,79.5,0.0,8.425299998634728,285.47600000092643,5083.293799998501,12.59026184951554,7048.5625,102.65625,2
Q0314,D,200,hybrid,False,False,False,True,False,False,True,41,79.5,0.0,14.867399997456232,390.17260000036913,4817.26609999896,13.285543848203407,7388.69921875,138.5859375,1
Q0314,D,200,predictor,False,False,False,True,True,False,True,41,79.5,27.081899999757297,0.0,142.9452999982459,4189.0348000015365,15.277982412553968,6678.93359375,64.23046875,3
Q0342,D,200,full,False,False,False,True,True,False,True,200,0.0,0.0,0.0,5344.0712000010535,19140.85459999842,3.3436333610728792,9031.9013671875,312.64453125,0
Q0342,D,200,dense,False,False,False,True,True,False,True,41,79.5,0.0,8.194900001399219,177.1745000005467,5021.0167999975965,12.74642219879261,6875.4755859375,82.86328125,2
Q0342,D,200,hybrid,False,False,False,True,True,False,True,41,79.5,0.0,14.996800000517396,328.8262999994913,5150.511899999401,12.425949350783451,7223.55419921875,119.671875,1
Q0342,D,200,predictor,False,False,False,True,True,False,True,41,79.5,27.57000000201515,0.0,148.6043000004429,4303.341299997555,14.872164566644146,6677.76708984375,64.01953125,3
Q0344,D,200,full,False,False,False,True,False,False,True,200,0.0,0.0,0.0,5319.740800001455,19188.302100003057,3.335365456852475,9024.8134765625,311.765625,0
Q0344,D,200,dense,False,False,False,True,True,False,True,37,81.5,0.0,8.179500000551343,233.89789999782806,4662.551599998551,13.726389644678655,6929.9306640625,89.40234375,2
Q0344,D,200,hybrid,False,False,False,True,True,False,True,37,81.5,0.0,14.89650000075926,278.43030000076396,5018.79689999987,12.752060160075745,7133.12060546875,109.44140625,1
Q0344,D,200,predictor,False,False,False,True,True,False,True,37,81.5,28.224899997439934,0.0,135.59369999711635,4630.08389999959,13.82264368902811,6616.03955078125,57.5859375,3
Q0379,D,200,full,False,False,False,True,True,False,True,200,0.0,0.0,0.0,2963.253599999007,18257.48399999793,3.5054118081115258,9025.71484375,311.94140625,0
Q0379,D,200,dense,False,False,False,True,True,False,True,41,79.5,0.0,10.201599998254096,191.80129999949713,4735.4943999998795,13.514956326418975,6847.2861328125,79.5234375,2
Q0379,D,200,hybrid,False,False,False,True,True,False,True,41,79.5,0.0,16.901700000744313,960.8292000011716,4082.1646000003966,15.677956738930561,7332.50244140625,132.22265625,1
Q0379,D,200,predictor,False,False,False,True,True,False,True,41,79.5,28.148800000053598,0.0,149.1602000023704,4419.175099999848,14.482340833247862,6676.60400390625,63.984375,3
Q0324,D,200,full,False,False,False,True,True,False,True,200,0.0,0.0,0.0,918.9397999980429,16546.513600002072,3.867884289533475,9025.09619140625,311.87109375,0
Q0324,D,200,dense,False,False,False,True,True,False,True,42,79.0,0.0,8.0643000001146,146.65669999885722,5367.465600000287,11.923690763848878,6668.56396484375,63.03515625,3
Q0324,D,200,hybrid,False,False,False,True,True,False,True,42,79.0,0.0,15.129499999602558,304.20070000036503,5062.351500000659,12.642346150794086,7166.0498046875,113.203125,1
Q0324,D,200,predictor,False,False,False,True,True,False,True,42,79.0,27.539700000488665,0.0,148.22390000335872,4682.638999998744,13.667506720039098,6685.255859375,64.8984375,3
Q0321,D,200,full,False,False,False,True,True,False,True,200,0.0,0.0,0.0,892.6231000004918,17819.76040000154,3.5915185481390908,9018.90966796875,311.16796875,0
Q0321,D,200,dense,False,False,False,True,True,False,True,40,80.0,0.0,10.308900000381982,150.96339999945485,4414.759200000844,14.496826916400732,6684.92333984375,64.86328125,3
Q0321,D,200,hybrid,False,False,False,True,True,False,True,40,80.0,0.0,16.598900001554284,262.39710000299965,4881.528899997647,13.110646543551313,7070.28955078125,105.046875,2
Q0321,D,200,predictor,False,False,False,True,True,False,True,40,80.0,28.14080000098329,0.0,149.024800000916,6066.662599998381,10.549457621067814,6669.6162109375,63.24609375,3
Q0476,E,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,2646.065400000225,16620.881599999848,3.8505779380559804,8955.62060546875,304.6640625,0
Q0476,E,200,dense,False,True,True,True,True,True,True,40,80.0,0.0,10.441800000990042,175.83549999835668,4409.502799997426,12.019495712766286,6808.91650390625,74.4609375,2
Q0476,E,200,hybrid,False,True,True,True,True,True,True,40,80.0,0.0,17.387299998517847,157.71419999873615,4690.65910000063,13.644137984785848,6714.873046875,68.02734375,3
Q0476,E,200,predictor,False,True,True,True,True,True,True,40,80.0,29.935099999420345,0.0,146.40630000212695,3657.953099998849,14.488977455729728,6700.345703125,66.12890625,3
Q0423,E,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,2658.9249999997264,16303.859800002101,3.925450830973887,8963.251953125,305.47265625,0
Q0423,E,200,dense,False,True,True,True,True,True,True,40,80.0,0.0,8.095999997749459,151.70729999954347,4660.742399999435,13.731717934037237,6685.255859375,64.8984375,3
Q0423,E,200,hybrid,False,True,True,True,True,True,True,40,80.0,0.0,16.345000000001164,116.59989999679965,4475.031599999056,14.301574987763997,6591.08203125,54.94921875,3
Q0423,E,200,predictor,False,True,True,True,True,True,True,40,80.0,26.924900001176866,0.0,155.69870000035735,5545.256800000061,11.541395161356512,6701.89453125,66.65625,3
Q0477,E,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,2647.267799999099,17068.88020000042,3.7495136910034916,8953.28271484375,304.3828125,0
Q0477,E,200,dense,False,True,True,True,True,True,True,38,81.0,0.0,10.368600000219885,100.95079999882728,4667.4826000016765,13.711888288555594,6510.8837890625,46.4765625,4
Q0477,E,200,hybrid,False,True,True,True,True,True,True,38,81.0,0.0,16.250100001343526,97.34000000025844,4480.860299998312,14.282971508847108,6510.8837890625,46.4765625,4
Q0477,E,200,predictor,False,True,True,True,True,True,True,38,81.0,29.606100000819424,0.0,138.7231000007887,4244.8038999973505,15.077257161406195,6654.8017578125,61.59375,3
Q0435,E,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,2652.8784000001906,16316.082000001188,3.9225103183469745,8961.4697265625,305.33203125,0
Q0435,E,200,dense,False,True,True,True,True,True,True,39,80.5,0.0,8.178899999620626,151.0999999991327,4216.37550000014,15.178913737639798,6677.81005859375,64.0546875,3
Q0435,E,200,hybrid,False,True,True,True,False,True,True,39,80.5,0.0,15.824799997062655,130.74670000059996,5461.87590000045,11.717585893885785,6613.71044921875,57.33984375,3
Q0435,E,200,predictor,False,False,True,True,False,False,True,39,80.5,26.932799999485724,0.0,149.1335999999137,4805.136500002845,13.319080529754379,6696.130859375,65.953125,3
Q0458,E,200,full,False,False,False,True,False,False,True,200,0.0,0.0,0.0,2647.5338999989617,16821.0282,3.8047614711210103,8956.814453125,304.8046875,0
Q0458,E,200,dense,False,True,True,True,False,True,True,40,80.0,0.0,7.936999998491956,107.9490000010992,4608.605900000839,13.887062896827075,6491.8291015625,44.4375,4
Q0458,E,200,hybrid,False,True,True,True,False,True,True,40,80.0,0.0,14.726600002177292,102.6068999999552,4293.138699998963,14.9075081128908,6491.8291015625,44.4375,4
Q0458,E,200,predictor,False,False,False,True,False,False,True,40,80.0,27.353400000720285,0.0,146.43270000306075,4444.397799998114,14.400151129592215,6700.775390625,66.48046875,3
Q0407,E,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,2648.172199998953,16341.342699997767,3.9164468412995674,8954.794921875,304.5234375,0
Q0407,E,200,dense,False,True,True,True,True,True,True,41,79.5,0.0,8.438799999566982,171.38820000036503,4981.891700001142,12.846525748439158,6840.240234375,78.609375,2
Q0407,E,200,hybrid,False,True,True,True,True,True,True,41,79.5,0.0,14.579300001059892,150.31029999954626,4790.238800000225,13.36050302961869,6722.19384765625,68.80078125,3
Q0407,E,200,predictor,False,False,False,True,False,False,True,41,79.5,26.755599999887636,0.0,156.5547999998671,4649.884000002203,13.763784214825506,6705.8876953125,67.078125,3
Q0497,E,200,full,False,False,False,True,False,False,True,200,0.0,0.0,0.0,2644.1872000032163,16587.392199999158,3.8583521284318127,8952.775390625,304.2421875,0
Q0497,E,200,dense,False,False,False,True,False,False,True,41,79.5,0.0,13.4037999996508,104.10260000207927,4231.249800002843,15.12555462926273,6496.9072265625,45.0,4
Q0497,E,200,hybrid,False,False,False,True,False,False,True,41,79.5,0.0,18.058599998767022,95.03899999981513,4175.828499999625,15.326299918688171,6496.9072265625,45.0,4
Q0497,E,200,predictor,False,False,False,True,False,False,True,41,79.5,33.30920000007609,0.0,147.66940000117756,4697.59989999875,13.623978491658482,6703.55859375,66.83203125,3
Q0440,E,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,2647.6895000014338,16092.940800001088,3.9768989891515463,8957.716796875,304.91015625,0
Q0440,E,200,dense,False,True,True,True,True,True,True,40,80.0,0.0,8.101700001134304,269.3055000017921,5137.284000000363,12.457944703854308,7006.0,98.19140625,2
Q0440,E,200,hybrid,False,True,True,True,True,True,True,40,80.0,0.0,14.17070000024978,164.74639999796636,4733.420900000056,13.520876624345672,6836.583984375,78.2578125,2
Q0440,E,200,predictor,False,True,True,True,True,True,True,40,80.0,26.975299999321578,0.0,136.17320000048494,4369.720900001994,14.646244340221088,6668.56396484375,63.03515625,3
Q0433,E,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,2651.8376000021817,16572.792599999957,3.8617510967946442,8959.92138671875,305.15625,0
Q0433,E,200,dense,False,True,True,True,False,True,True,40,80.0,0.0,10.16650000019581,100.81210000134888,4446.747900001355,14.392540669998516,6490.251953125,44.296875,4
Q0433,E,200,hybrid,False,True,True,True,False,True,True,40,80.0,0.0,20.298499999626074,95.38869999960298,4297.419099999388,14.892659643088829,6490.251953125,44.296875,4
Q0433,E,200,predictor,False,True,True,True,True,True,True,40,80.0,29.84370000194758,0.0,128.31979999828036,6031.6372999986925,10.610717590730111,6632.0126953125,59.2734375,3
Q0461,E,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,2647.22299999994,17231.19399999996,3.7141941527673676,8957.09033203125,304.83984375,0
Q0461,E,200,dense,False,True,True,True,True,True,True,39,80.5,0.0,10.095099998579826,106.4801999964402,5032.670000000508,12.716907724924056,6517.5390625,47.1796875,4
Q0461,E,200,hybrid,False,True,True,True,True,True,True,39,80.5,0.0,16.940199999226024,109.90370000217808,5461.284299999534,11.718855215064607,6487.1416015625,43.875,4
Q0461,E,200,predictor,False,True,True,True,True,True,True,39,80.5,31.16740000041318,0.0,157.0729000013671,5660.429600000498,11.306562314633217,6659.4892578125,62.15625,3
Q0480,E,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,3865.5915999988792,20748.313200001576,3.0845881003953197,8964.2978515625,305.6484375,0
Q0480,E,200,dense,False,True,True,True,True,True,True,40,80.0,0.0,13.874899999791523,97.59950000079698,4706.967499998427,13.17196262774721,6494.1591796875,44.6484375,4
Q0480,E,200,hybrid,False,True,True,True,True,True,True,40,80.0,0.0,18.450499999744352,141.64949999758392,4351.116500001808,14.24921626437128,6494.1591796875,44.6484375,4
Q0480,E,200,predictor,False,True,True,True,True,True,True,40,80.0,37.68540000237408,0.0,136.74299999911455,4357.3231999980635,14.68791665489226,6669.283203125,63.2109375,3
Q0436,E,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,4895.270799999707,66286.53829999894,0.9655052389423242,8958.896484375,304.9453125,0
Q0436,E,200,dense,False,True,True,True,True,True,True,40,80.0,0.0,7.916200000181561,216.38659999734955,6994.277600002533,9.150337412969828,6863.37548828125,81.421875,2
Q0436,E,200,hybrid,False,True,True,True,True,True,True,40,80.0,0.0,13.823499997670297,209.07420000003185,5344.668800000363,11.974549292931986,6715.53857421875,68.09765625,3
Q0436,E,200,predictor,False,True,True,True,True,True,True,40,80.0,26.090899998962414,0.0,174.17399999976624,5363.096699999005,11.933404072317375,6699.5654296875,66.41015625,3
Q0457,E,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,7926.196100001107,21842.736099999456,2.9300358575499885,8963.220703125,305.4375,0
Q0457,E,200,dense,False,False,False,True,False,False,True,41,79.5,0.0,8.549099999072496,293.2275000021036,4800.085200000467,13.333096670866128,7131.01171875,109.16015625,1
Q0457,E,200,hybrid,False,True,True,True,True,True,True,41,79.5,0.0,15.253499997925246,246.07499999910942,4275.436100000661,14.969233197050963,6959.37451171875,92.671875,2
Q0457,E,200,predictor,False,True,True,True,True,True,True,41,79.5,30.15869999944698,0.0,151.15180000066175,5590.197199999238,11.448612224271573,6675.9384765625,63.9140625,3
Q0493,E,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,6976.0768999985885,31111.969199999294,2.0570861197690262,8956.80712890625,304.69921875,0
Q0493,E,200,dense,False,True,True,True,True,True,True,39,80.5,0.0,13.92140000098152,137.57619999887538,5331.557500001509,12.003996955858,6644.3251953125,60.57421875,3
Q0493,E,200,hybrid,False,True,True,True,True,True,True,39,80.5,0.0,16.88750000175787,141.40090000000782,5622.516900002665,11.38280260215308,6581.4326171875,53.9296875,3
Q0493,E,200,predictor,False,True,True,True,True,True,True,39,80.5,31.434799999260576,0.0,155.26060000047437,4988.327600000048,12.829951264628127,6693.830078125,65.70703125,3
Q0463,E,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,8103.293200001644,32126.825700001064,1.9921046852754545,8961.06005859375,305.19140625,0
Q0463,E,200,dense,False,True,True,True,True,True,True,42,79.0,0.0,8.670300001540454,127.82829999923706,5370.830700001534,11.916219962022211,6600.06640625,55.8984375,3
Q0463,E,200,hybrid,False,True,True,True,True,True,True,42,79.0,0.0,15.730799997982103,115.32739999893238,5252.901899999415,12.183741714271711,6537.46044921875,49.18359375,4
Q0463,E,200,predictor,False,False,False,True,True,False,True,42,79.0,28.515099998912774,0.0,159.43770000012591,4971.149799999694,12.87428514023133,6714.53759765625,67.921875,3
Q0434,E,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,5323.800800000754,22068.148199999996,2.9001074045714454,8966.1748046875,305.859375,0
Q0434,E,200,dense,False,True,True,True,True,True,True,40,80.0,0.0,12.098899998818524,266.17329999862704,5343.79689999696,11.976503074066384,6978.3984375,95.203125,2
Q0434,E,200,hybrid,False,True,True,True,True,True,True,40,80.0,0.0,20.691999998234678,220.61329999996815,4868.255000001227,13.14639434458217,6895.640625,85.25390625,2
Q0434,E,200,predictor,False,False,False,True,False,False,True,40,80.0,28.374599998642225,0.0,144.5784999996249,4602.1693000002415,13.90648536115276,6669.283203125,63.2109375,3
Q0483,E,200,full,False,True,True,True,True,True,True,200,0.0,0.0,0.0,6279.228900002636,20687.872599999537,3.093599870679861,8958.896484375,304.9453125,0
Q0483,E,200,dense,False,True,True,True,True,True,True,40,80.0,0.0,9.150800000497838,208.94030000272323,5789.413499998773,11.054660372767218,6864.48486328125,81.52734375,2
Q0483,E,200,hybrid,False,True,True,True,True,True,True,40,80.0,0.0,14.625499999965541,155.97340000022086,5016.89560000159,12.756892927965199,6716.92431640625,68.23828125,3
Q0483,E,200,predictor,False,False,False,True,False,False,True,40,80.0,28.319900000497,0.0,151.9272000005003,4769.419500000367,13.418823821220816,6700.732421875,66.4453125,3
